,Protein,ENSG,UniProt,Source,Score,disease_id
2082,NUBPL,ENSG00000151413,Q8TB37,uniprot_swissprot,0.010320106797787313,MONDO_0005180
2083,ABCA1,ENSG00000165029,O95477,uniprot_swissprot,0.010296905395798776,MONDO_0005180
2084,EGLN1,ENSG00000135766,Q9GZT9,uniprot_swissprot,0.010288076543714641,MONDO_0005180
2085,PLK2,ENSG00000145632,Q9NYY3,uniprot_swissprot,0.01026534049202184,MONDO_0005180
2086,MDK,ENSG00000110492,P21741,uniprot_swissprot,0.010258510155339861,MONDO_0005180
2087,KCNJ8,ENSG00000121361,Q15842,uniprot_swissprot,0.010258510155339861,MONDO_0005180
2088,TSC2,ENSG00000103197,P49815,uniprot_swissprot,0.010250569868577806,MONDO_0005180
2089,RAC1,ENSG00000136238,P63000,uniprot_swissprot,0.0102455748604259,MONDO_0005180
2090,GOT2,ENSG00000125166,P00505,uniprot_swissprot,0.01022504264627675,MONDO_0005180
2091,L1CAM,ENSG00000198910,P32004,uniprot_swissprot,0.010222338922561327,MONDO_0005180
2092,EIF2AK3,ENSG00000172071,Q9NZJ5,uniprot_swissprot,0.010220792721128464,MONDO_0005180
2093,PTGES,ENSG00000148344,O14684,uniprot_swissprot,0.010214776539202176,MONDO_0005180
2094,PTPN11,ENSG00000179295,Q06124,uniprot_swissprot,0.01019937737859031,MONDO_0005180
2095,EIF2AK2,ENSG00000055332,P19525,uniprot_swissprot,0.010191540601337604,MONDO_0005180
2096,GAP43,ENSG00000172020,P17677,uniprot_swissprot,0.010164014863634387,MONDO_0005180
2097,STIM1,ENSG00000167323,Q13586,uniprot_swissprot,0.010163446003829301,MONDO_0005180
2098,TEF,ENSG00000167074,Q10587,uniprot_swissprot,0.010153179896754724,MONDO_0005180
2099,ART4,ENSG00000111339,Q93070,uniprot_swissprot,0.010153179896754724,MONDO_0005180
2100,BBC3,ENSG00000105327,Q96PG8,uniprot_swissprot,0.010153179896754724,MONDO_0005180
2101,BBC3,ENSG00000105327,Q9BXH1,uniprot_swissprot,0.010153179896754724,MONDO_0005180
2102,RAB32,ENSG00000118508,Q13637,uniprot_swissprot,0.01014291378968015,MONDO_0005180
2103,OGA,ENSG00000198408,O60502,uniprot_swissprot,0.010132647682605574,MONDO_0005180
2104,NUCB2,ENSG00000070081,P80303,uniprot_swissprot,0.01012381883052144,MONDO_0005180
2105,PPIB,ENSG00000166794,P23284,uniprot_swissprot,0.010117844928338974,MONDO_0005180
2106,MFN2,ENSG00000116688,O95140,uniprot_swissprot,0.010115776731127239,MONDO_0005180
2107,CSF1,ENSG00000184371,P09603,uniprot_swissprot,0.010109651602758526,MONDO_0005180
2108,AGT,ENSG00000135744,P01019,uniprot_swissprot,0.010105382370844594,MONDO_0005180
2109,SEPTIN5,ENSG00000184702,Q99719,uniprot_swissprot,0.010086312155384606,MONDO_0005180
2110,HSPB1,ENSG00000106211,P04792,uniprot_swissprot,0.01008241103469627,MONDO_0005180
2111,CD83,ENSG00000112149,Q01151,uniprot_swissprot,0.010074270715811757,MONDO_0005180
2112,MTIF3,ENSG00000122033,Q9H2K0,uniprot_swissprot,0.01006078493308355,MONDO_0005180
2113,SLC5A2,ENSG00000140675,P31639,uniprot_swissprot,0.01006078493308355,MONDO_0005180
2114,CYP4F3,ENSG00000186529,Q08477,uniprot_swissprot,0.01006078493308355,MONDO_0005180
2115,SERPING1,ENSG00000149131,P05155,uniprot_swissprot,0.01006078493308355,MONDO_0005180
2116,PTPRC,ENSG00000081237,P08575,uniprot_swissprot,0.010056745767009831,MONDO_0005180
2117,SLC40A1,ENSG00000138449,Q9NP59,uniprot_swissprot,0.010046823027462128,MONDO_0005180
2118,CCR5,ENSG00000160791,P51681,uniprot_swissprot,0.01002432768222545,MONDO_0005180
2119,GLUL,ENSG00000135821,P15104,uniprot_swissprot,0.009992297428152776,MONDO_0005180
2120,CFL1,ENSG00000172757,P23528,uniprot_swissprot,0.009992297428152776,MONDO_0005180
2121,ESRRB,ENSG00000119715,O95718,uniprot_swissprot,0.00998834113027905,MONDO_0005180
2122,PLXNA1,ENSG00000114554,Q9UIW2,uniprot_swissprot,0.00997865607648695,MONDO_0005180
2123,SMURF1,ENSG00000198742,Q9HCE7,uniprot_swissprot,0.00997865607648695,MONDO_0005180
2124,GPC4,ENSG00000076716,O75487,uniprot_swissprot,0.00997865607648695,MONDO_0005180
2125,HIF3A,ENSG00000124440,Q9Y2N7,uniprot_swissprot,0.00997865607648695,MONDO_0005180
2126,TRIM11,ENSG00000154370,Q96F44,uniprot_swissprot,0.00997865607648695,MONDO_0005180
2127,NPSR1,ENSG00000187258,Q6W5P4,uniprot_swissprot,0.00997865607648695,MONDO_0005180
2128,COMMD1,ENSG00000173163,Q8N668,uniprot_swissprot,0.00997865607648695,MONDO_0005180
2129,MAP3K3,ENSG00000198909,Q99759,uniprot_swissprot,0.009953196130942003,MONDO_0005180
2130,SRC,ENSG00000197122,P12931,uniprot_swissprot,0.009948666473085835,MONDO_0005180
2131,RAB2A,ENSG00000104388,P61019,uniprot_swissprot,0.009939961187262949,MONDO_0005180
2132,DNAJB1,ENSG00000132002,P25685,uniprot_swissprot,0.009935456129373509,MONDO_0005180
2133,RAB1A,ENSG00000138069,P62820,uniprot_swissprot,0.009924861675416174,MONDO_0005180
2134,SYN3,ENSG00000185666,O14994,uniprot_swissprot,0.009923629742567228,MONDO_0005180
2135,NTN1,ENSG00000065320,O95631,uniprot_swissprot,0.009921807616252004,MONDO_0005180
2136,SRRM2,ENSG00000167978,Q9UQ35,uniprot_swissprot,0.009906793326964921,MONDO_0005180
2137,STX1A,ENSG00000106089,Q16623,uniprot_swissprot,0.009894063354192451,MONDO_0005180
2138,PRKCA,ENSG00000154229,P17252,uniprot_swissprot,0.009883168709950044,MONDO_0005180
2139,DNAH8,ENSG00000124721,Q96JB1,uniprot_swissprot,0.009871772627133088,MONDO_0005180
2140,TXN,ENSG00000136810,P10599,uniprot_swissprot,0.009863265032968726,MONDO_0005180
2141,PPP1R1B,ENSG00000131771,Q9UD71,uniprot_swissprot,0.00986107376616843,MONDO_0005180
2142,TOMM20,ENSG00000173726,Q15388,uniprot_swissprot,0.009842732818819576,MONDO_0005180
2143,NEDD9,ENSG00000111859,Q14511,uniprot_swissprot,0.009836971228114456,MONDO_0005180
2144,MGLL,ENSG00000074416,Q99685,uniprot_swissprot,0.009810975163644504,MONDO_0005180
2145,ANK1,ENSG00000029534,P16157,uniprot_swissprot,0.009763876545743483,MONDO_0005180
2146,THY1,ENSG00000154096,P04216,uniprot_swissprot,0.009741746799626095,MONDO_0005180
2147,VIPR2,ENSG00000106018,P41587,uniprot_swissprot,0.009732269506697146,MONDO_0005180
2148,CD34,ENSG00000174059,P28906,uniprot_swissprot,0.009680938971324273,MONDO_0005180
2149,LAMP1,ENSG00000185896,P11279,uniprot_swissprot,0.009678475105626375,MONDO_0005180
2150,YY1,ENSG00000100811,P25490,uniprot_swissprot,0.009678475105626375,MONDO_0005180
2151,DCTN1,ENSG00000204843,Q14203,uniprot_swissprot,0.009678475105626375,MONDO_0005180
2152,NFAT5,ENSG00000102908,O94916,uniprot_swissprot,0.009660406757175125,MONDO_0005180
2153,OPN1MW,ENSG00000268221,P04001,uniprot_swissprot,0.009660406757175125,MONDO_0005180
2154,FDXR,ENSG00000161513,P22570,uniprot_swissprot,0.009650140650100548,MONDO_0005180
2155,GPBAR1,ENSG00000179921,Q8TDU6,uniprot_swissprot,0.009650140650100548,MONDO_0005180
2156,AIM2,ENSG00000163568,O14862,uniprot_swissprot,0.009650140650100548,MONDO_0005180
2157,SMAD3,ENSG00000166949,P84022,uniprot_swissprot,0.009650140650100548,MONDO_0005180
2158,MSX1,ENSG00000163132,P28360,uniprot_swissprot,0.009650140650100548,MONDO_0005180
2159,CGAS,ENSG00000164430,Q8N884,uniprot_swissprot,0.009642303872847837,MONDO_0005180
2160,NFKBIA,ENSG00000100906,P25963,uniprot_swissprot,0.009637410677328071,MONDO_0005180
2161,OTUB1,ENSG00000167770,Q96FW1,uniprot_swissprot,0.009637410677328071,MONDO_0005180
2162,OGDH,ENSG00000105953,Q02218,uniprot_swissprot,0.009637410677328071,MONDO_0005180
2163,IL15,ENSG00000164136,P40933,uniprot_swissprot,0.009624475382414108,MONDO_0005180
2164,MAGED1,ENSG00000179222,Q9Y5V3,uniprot_swissprot,0.009609076221802246,MONDO_0005180
2165,HNF4A,ENSG00000101076,P41235,uniprot_swissprot,0.009609076221802246,MONDO_0005180
2166,CCND3,ENSG00000112576,P30281,uniprot_swissprot,0.009609076221802246,MONDO_0005180
2167,KREMEN1,ENSG00000183762,Q96MU8,uniprot_swissprot,0.009609076221802246,MONDO_0005180
2168,GRP,ENSG00000134443,P07492,uniprot_swissprot,0.009609076221802246,MONDO_0005180
2169,UBE2I,ENSG00000103275,P63279,uniprot_swissprot,0.009609076221802246,MONDO_0005180
2170,PRSS2,ENSG00000275896,P07478,uniprot_swissprot,0.009609076221802246,MONDO_0005180
2171,LDOC1,ENSG00000182195,O95751,uniprot_swissprot,0.009609076221802246,MONDO_0005180
2172,GFRA2,ENSG00000168546,O00451,uniprot_swissprot,0.009609076221802246,MONDO_0005180
2173,ACP2,ENSG00000134575,P11117,uniprot_swissprot,0.009609076221802246,MONDO_0005180
2174,GPR17,ENSG00000144230,Q13304,uniprot_swissprot,0.009609076221802246,MONDO_0005180
2175,TP53INP1,ENSG00000164938,Q96A56,uniprot_swissprot,0.009609076221802246,MONDO_0005180
2176,CTNNB1,ENSG00000168036,P35222,uniprot_swissprot,0.00960394316826496,MONDO_0005180
2177,ANXA7,ENSG00000138279,P20073,uniprot_swissprot,0.009588544007653096,MONDO_0005180
2178,COPS5,ENSG00000121022,Q92905,uniprot_swissprot,0.009588544007653096,MONDO_0005180
2179,PAK4,ENSG00000130669,O96013,uniprot_swissprot,0.00958094708841791,MONDO_0005180
2180,CAPN1,ENSG00000014216,P07384,uniprot_swissprot,0.009578277900578523,MONDO_0005180
2181,PHOX2B,ENSG00000109132,Q99453,uniprot_swissprot,0.009578277900578523,MONDO_0005180
2182,TFR2,ENSG00000106327,Q9UP52,uniprot_swissprot,0.009578277900578523,MONDO_0005180
2183,MTR,ENSG00000116984,Q99707,uniprot_swissprot,0.009568011793503948,MONDO_0005180
2184,PGLYRP2,ENSG00000161031,Q96PD5,uniprot_swissprot,0.009568011793503948,MONDO_0005180
2185,NCL,ENSG00000115053,P19338,uniprot_swissprot,0.009568011793503948,MONDO_0005180
2186,BIN1,ENSG00000136717,O00499,uniprot_swissprot,0.009556010957514356,MONDO_0005180
2187,ADCY1,ENSG00000164742,Q08828,uniprot_swissprot,0.009555281820731473,MONDO_0005180
2188,PAX6,ENSG00000007372,P26367,uniprot_swissprot,0.009496149043981921,MONDO_0005180
2189,PLOD1,ENSG00000083444,Q02809,uniprot_swissprot,0.009496149043981921,MONDO_0005180
2190,SIRT6,ENSG00000077463,Q8N6T7,uniprot_swissprot,0.009496149043981921,MONDO_0005180
2191,GSDMD,ENSG00000104518,P57764,uniprot_swissprot,0.009496149043981921,MONDO_0005180
2192,IDO1,ENSG00000131203,P14902,uniprot_swissprot,0.009496149043981921,MONDO_0005180
2193,IGKV5-2,ENSG00000211599,P06315,uniprot_swissprot,0.009485882936907346,MONDO_0005180
2194,ATG16L1,ENSG00000085978,Q676U5,uniprot_swissprot,0.009485882936907346,MONDO_0005180
2195,VPS26A,ENSG00000122958,O75436,uniprot_swissprot,0.009485882936907346,MONDO_0005180
2196,IMMT,ENSG00000132305,Q16891,uniprot_swissprot,0.009471263395175138,MONDO_0005180
2197,ADGRB1,ENSG00000181790,O14514,uniprot_swissprot,0.009444818508609046,MONDO_0005180
2198,DUSP1,ENSG00000120129,P28562,uniprot_swissprot,0.009424286294459896,MONDO_0005180
2199,TRAT1,ENSG00000163519,Q6PIZ9,uniprot_swissprot,0.009424286294459896,MONDO_0005180
2200,CYSLTR2,ENSG00000152207,Q9NS75,uniprot_swissprot,0.009424286294459896,MONDO_0005180
2201,CASP12,ENSG00000204403,Q6UXS9,uniprot_swissprot,0.009403754080310744,MONDO_0005180
2202,FBXW5,ENSG00000159069,Q969U6,uniprot_swissprot,0.009403754080310744,MONDO_0005180
2203,FASLG,ENSG00000117560,P48023,uniprot_swissprot,0.009403754080310744,MONDO_0005180
2204,CHRNA5,ENSG00000169684,P30532,uniprot_swissprot,0.009403754080310744,MONDO_0005180
2205,TRIM28,ENSG00000130726,Q13263,uniprot_swissprot,0.009403754080310744,MONDO_0005180
2206,DPP7,ENSG00000176978,Q9UHL4,uniprot_swissprot,0.009403754080310744,MONDO_0005180
2207,GLI1,ENSG00000111087,P08151,uniprot_swissprot,0.009403754080310744,MONDO_0005180
2208,AKT3,ENSG00000117020,Q9Y243,uniprot_swissprot,0.009403754080310744,MONDO_0005180
2209,SOAT1,ENSG00000057252,P35610,uniprot_swissprot,0.00940268393199508,MONDO_0005180
2210,PICALM,ENSG00000073921,Q13492,uniprot_swissprot,0.009391024107538273,MONDO_0005180
2211,GPT,ENSG00000167701,P24298,uniprot_swissprot,0.009370491893389121,MONDO_0005180
2212,FGF8,ENSG00000107831,P55075,uniprot_swissprot,0.009281998050406288,MONDO_0005180
2213,TNFAIP8L1,ENSG00000185361,Q8WVP5,uniprot_swissprot,0.00925243166203151,MONDO_0005180
2214,TRPV4,ENSG00000111199,Q9HBA0,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2215,IRF7,ENSG00000185507,Q92985,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2216,IDH2,ENSG00000182054,P48735,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2217,NFATC2,ENSG00000101096,Q13469,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2218,TRAF5,ENSG00000082512,O00463,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2219,KLRK1,ENSG00000213809,P26718,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2220,HMGA1,ENSG00000137309,P17096,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2221,NPPC,ENSG00000163273,P23582,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2222,LRPAP1,ENSG00000163956,P30533,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2223,APLNR,ENSG00000134817,P35414,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2224,CPQ,ENSG00000104324,Q9Y646,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2225,GLIS1,ENSG00000174332,Q8NBF1,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2226,B4GALNT1,ENSG00000135454,Q00973,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2227,ZAP70,ENSG00000115085,P43403,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2228,AFDN,ENSG00000130396,P55196,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2229,MFGE8,ENSG00000140545,Q08431,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2230,GHITM,ENSG00000165678,Q9H3K2,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2231,IDO2,ENSG00000188676,Q6ZQW0,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2232,ZNF512B,ENSG00000196700,Q96KM6,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2233,MT1A,ENSG00000205362,P04731,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2234,CYP20A1,ENSG00000119004,Q6UW02,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2235,CCL11,ENSG00000172156,P51671,uniprot_swissprot,0.009239496367117545,MONDO_0005180
2236,DIO3,ENSG00000197406,P55073,uniprot_swissprot,0.00923125160394888,MONDO_0005180
2237,ACO2,ENSG00000100412,Q99798,uniprot_swissprot,0.009218964152968395,MONDO_0005180
2238,SLC17A8,ENSG00000179520,Q8NDX2,uniprot_swissprot,0.009194107603104568,MONDO_0005180
2239,BGLAP,ENSG00000242252,P02818,uniprot_swissprot,0.009179940375341655,MONDO_0005180
2240,TRPC1,ENSG00000144935,P48995,uniprot_swissprot,0.009160765835143216,MONDO_0005180
2241,RGS4,ENSG00000117152,P49798,uniprot_swissprot,0.009150476648037625,MONDO_0005180
2242,RNF41,ENSG00000181852,Q9H4P4,uniprot_swissprot,0.009149770591285758,MONDO_0005180
2243,LIN28A,ENSG00000131914,Q9H9Z2,uniprot_swissprot,0.009141968349909081,MONDO_0005180
2244,SRY,ENSG00000184895,Q05066,uniprot_swissprot,0.009139161116684313,MONDO_0005180
2245,PDE7A,ENSG00000205268,Q13946,uniprot_swissprot,0.009121914056799027,MONDO_0005180
2246,TOLLIP,ENSG00000078902,Q9H0E2,uniprot_swissprot,0.009108706162987458,MONDO_0005180
2247,LCLAT1,ENSG00000172954,Q6UWP7,uniprot_swissprot,0.009095770868073495,MONDO_0005180
2248,KLK6,ENSG00000167755,Q92876,uniprot_swissprot,0.00908659864846249,MONDO_0005180
2249,PILRA,ENSG00000085514,Q9UKJ1,uniprot_swissprot,0.009054706439775195,MONDO_0005180
2250,ROCK2,ENSG00000134318,O75116,uniprot_swissprot,0.009034174225626045,MONDO_0005180
2251,ROCK1,ENSG00000067900,Q13464,uniprot_swissprot,0.009034174225626043,MONDO_0005180
2252,SIRT5,ENSG00000124523,Q9NXA8,uniprot_swissprot,0.00898393757771674,MONDO_0005180
2253,IGF1R,ENSG00000140443,P08069,uniprot_swissprot,0.008970113717480695,MONDO_0005180
2254,TRAF6,ENSG00000175104,Q9Y4K3,uniprot_swissprot,0.008964980663943408,MONDO_0005180
2255,NNMT,ENSG00000166741,P40261,uniprot_swissprot,0.008956542896063043,MONDO_0005180
2256,SLC8A3,ENSG00000100678,P57103,uniprot_swissprot,0.00894177926195487,MONDO_0005180
2257,APOB,ENSG00000084674,P04114,uniprot_swissprot,0.008912418195721585,MONDO_0005180
2258,VPS13A,ENSG00000197969,Q96RL7,uniprot_swissprot,0.008908173707506375,MONDO_0005180
2259,RPS15,ENSG00000115268,P62841,uniprot_swissprot,0.008887356323716265,MONDO_0005180
2260,SFTPB,ENSG00000168878,P07988,uniprot_swissprot,0.008869916512432843,MONDO_0005180
2261,GPX3,ENSG00000211445,P22352,uniprot_swissprot,0.008869916512432843,MONDO_0005180
2262,DZIP1,ENSG00000134874,Q86YF9,uniprot_swissprot,0.008869916512432843,MONDO_0005180
2263,STK32B,ENSG00000152953,Q9NY57,uniprot_swissprot,0.008869916512432843,MONDO_0005180
2264,SPHK2,ENSG00000063176,Q9NRA0,uniprot_swissprot,0.008869916512432843,MONDO_0005180
2265,CTNNA3,ENSG00000183230,Q9UI47,uniprot_swissprot,0.008869916512432843,MONDO_0005180
2266,HAX1,ENSG00000143575,O00165,uniprot_swissprot,0.008869916512432843,MONDO_0005180
2267,MYCN,ENSG00000134323,P04198,uniprot_swissprot,0.008869916512432843,MONDO_0005180
2268,HBG2,ENSG00000196565,P69892,uniprot_swissprot,0.008869916512432843,MONDO_0005180
2269,HPCA,ENSG00000121905,P84074,uniprot_swissprot,0.008869916512432843,MONDO_0005180
2270,CDH1,ENSG00000039068,P12830,uniprot_swissprot,0.008869916512432843,MONDO_0005180
2271,CTBP1,ENSG00000159692,Q13363,uniprot_swissprot,0.008869916512432843,MONDO_0005180
2272,VPS29,ENSG00000111237,Q9UBQ0,uniprot_swissprot,0.008869916512432843,MONDO_0005180
2273,RAI14,ENSG00000039560,Q9P0K7,uniprot_swissprot,0.008869916512432843,MONDO_0005180
2274,ACAP3,ENSG00000131584,Q96P50,uniprot_swissprot,0.008869916512432843,MONDO_0005180
2275,ARID1A,ENSG00000117713,O14497,uniprot_swissprot,0.008869916512432843,MONDO_0005180
2276,FIS1,ENSG00000214253,Q9Y3D6,uniprot_swissprot,0.008857186539660371,MONDO_0005180
2277,MUC5AC,ENSG00000215182,P98088,uniprot_swissprot,0.008857186539660371,MONDO_0005180
2278,WNT1,ENSG00000125084,P04628,uniprot_swissprot,0.008853991475723895,MONDO_0005180
2279,CCR3,ENSG00000183625,P51677,uniprot_swissprot,0.008849384298283695,MONDO_0005180
2280,TRIM27,ENSG00000204713,P14373,uniprot_swissprot,0.008849384298283695,MONDO_0005180
2281,PSPN,ENSG00000125650,O60542,uniprot_swissprot,0.008849384298283693,MONDO_0005180
2282,TPI1,ENSG00000111669,P60174,uniprot_swissprot,0.008839118191209118,MONDO_0005180
2283,PRDX6,ENSG00000117592,P30041,uniprot_swissprot,0.008839118191209118,MONDO_0005180
2284,SLC7A5,ENSG00000103257,Q01650,uniprot_swissprot,0.00881612211136207,MONDO_0005180
2285,RHOA,ENSG00000067560,P61586,uniprot_swissprot,0.008784364456186999,MONDO_0005180
2286,ANKK1,ENSG00000170209,Q8NFD2,uniprot_swissprot,0.008759658522451906,MONDO_0005180
2287,BAD,ENSG00000002330,Q92934,uniprot_swissprot,0.008759658522451906,MONDO_0005180
2288,PANK2,ENSG00000125779,Q9BZ23,uniprot_swissprot,0.00875452546891462,MONDO_0005180
2289,DICER1,ENSG00000100697,Q9UPY3,uniprot_swissprot,0.00875452546891462,MONDO_0005180
2290,DNAJC5,ENSG00000101152,Q9H3Z4,uniprot_swissprot,0.008736457120463368,MONDO_0005180
2291,COX5A,ENSG00000178741,P20674,uniprot_swissprot,0.008726191013388791,MONDO_0005180
2292,RB1,ENSG00000139687,P06400,uniprot_swissprot,0.008725665137291706,MONDO_0005180
2293,XDH,ENSG00000158125,P47989,uniprot_swissprot,0.008700525745702355,MONDO_0005180
2294,PDCD4,ENSG00000150593,Q53EL6,uniprot_swissprot,0.008685126585090493,MONDO_0005180
2295,CPT1A,ENSG00000110090,P50416,uniprot_swissprot,0.008685126585090493,MONDO_0005180
2296,SLC22A5,ENSG00000197375,O76082,uniprot_swissprot,0.008685126585090493,MONDO_0005180
2297,NCAPD2,ENSG00000010292,Q15021,uniprot_swissprot,0.008685126585090491,MONDO_0005180
2298,TNFSF12,ENSG00000239697,O43508,uniprot_swissprot,0.008685126585090491,MONDO_0005180
2299,MACF1,ENSG00000127603,Q9UPN3,uniprot_swissprot,0.008675669195838526,MONDO_0005180
2300,NEIL1,ENSG00000140398,Q96FI4,uniprot_swissprot,0.008664594370941343,MONDO_0005180
2301,HSF1,ENSG00000185122,Q00613,uniprot_swissprot,0.008664594370941343,MONDO_0005180
2302,PDIA2,ENSG00000185615,Q13087,uniprot_swissprot,0.008664594370941343,MONDO_0005180
2303,SLC7A11,ENSG00000151012,Q9UPY5,uniprot_swissprot,0.00865603811775481,MONDO_0005180
2304,YWHAZ,ENSG00000164924,P63104,uniprot_swissprot,0.008654328263866766,MONDO_0005180
2305,MFN1,ENSG00000171109,Q8IWA4,uniprot_swissprot,0.008654328263866766,MONDO_0005180
2306,DCC,ENSG00000187323,P43146,uniprot_swissprot,0.008654328263866766,MONDO_0005180
2307,MCOLN1,ENSG00000090674,Q9GZU1,uniprot_swissprot,0.008631332184019718,MONDO_0005180
2308,PSMC4,ENSG00000013275,P43686,uniprot_swissprot,0.008631332184019718,MONDO_0005180
2309,INS,ENSG00000254647,P01308,uniprot_swissprot,0.008631332184019718,MONDO_0005180
2310,PDIA3,ENSG00000167004,P30101,uniprot_swissprot,0.008615933023407856,MONDO_0005180
2311,FOXA2,ENSG00000125798,Q9Y261,uniprot_swissprot,0.008615933023407856,MONDO_0005180
2312,NES,ENSG00000132688,P48681,uniprot_swissprot,0.008598775349885781,MONDO_0005180
2313,NTF4,ENSG00000225950,P34130,uniprot_swissprot,0.008574868595109555,MONDO_0005180
2314,EZH2,ENSG00000106462,Q15910,uniprot_swissprot,0.008572199407270168,MONDO_0005180
2315,GATA2,ENSG00000179348,P23769,uniprot_swissprot,0.008572199407270168,MONDO_0005180
2316,HSPA1A,ENSG00000204389,P0DMV8,uniprot_swissprot,0.008572199407270168,MONDO_0005180
2317,DOCK3,ENSG00000088538,Q8IZD9,uniprot_swissprot,0.008572199407270168,MONDO_0005180
2318,CALB2,ENSG00000172137,P22676,uniprot_swissprot,0.008551667193121016,MONDO_0005180
2319,TUG1,ENSG00000253352,A0A6I8PU40,uniprot_swissprot,0.008515735818360005,MONDO_0005180
2320,NUB1,ENSG00000013374,Q9Y5A7,uniprot_swissprot,0.008515735818360005,MONDO_0005180
2321,PMCH,ENSG00000183395,P20382,uniprot_swissprot,0.008515735818360005,MONDO_0005180
2322,TIMP1,ENSG00000102265,P01033,uniprot_swissprot,0.00850266247806066,MONDO_0005180
2323,TNFRSF12A,ENSG00000006327,Q9NP84,uniprot_swissprot,0.008500336657748143,MONDO_0005180
2324,RGMA,ENSG00000182175,Q96B86,uniprot_swissprot,0.008500336657748143,MONDO_0005180
2325,ZNF146,ENSG00000167635,Q15072,uniprot_swissprot,0.008500336657748143,MONDO_0005180
2326,UBE2N,ENSG00000177889,P61088,uniprot_swissprot,0.008500336657748143,MONDO_0005180
